longitude,latitude,median_income,median_house_value
-117.89,34.08,3500,215600
-117.89,34.08,3194.9,207400
-117.89,34.07,3883.7,200300
-117.9,34.08,3294.2999999999997,204400
-117.88,34.06,5925.4,491200
-117.9,34.06,7500,287200
-117.9,34.06,5446.9000000000005,274700
-117.9,34.06,5640.6,266200
-117.89,34.07,3980.8,188600
-117.9,34.07,3055,172000
-117.89,34.07,4517.9,218800
-117.9,34.06,5366.4,268300
-117.9,34.07,5851.9,249400
-117.91,34.07,5089.7,189000
-117.91,34.07,4559.4000000000005,204200
-117.92,34.06,3554.7,197600
-117.92,34.07,4770.8,191700
-117.92,34.07,3212.2000000000003,195500
-117.91,34.06,5112,218300
-117.91,34.05,5075.8,211100
-117.92,34.06,5184,224900
-117.93,34.06,5463.5,202100
-117.93,34.06,3937.5,187500
-117.93,34.05,4173.0999999999995,205100
-117.93,34.05,4292.6,190700
-117.92,34.07,9706.6,182500
-117.93,34.06,3459.6,202800
-117.95,34.05,5872.200000000001,204800
-117.94,34.06,4033.3,210200
-117.94,34.06,3664.8,193900
-117.93,34.07,5355.9000000000005,207300
-117.94,34.07,3352.3,170800
-117.95,34.07,3208.2999999999997,195200
-117.95,34.06,4631.2,184800
-117.96,34.07,4611.799999999999,191700
-117.96,34.06,4410.2,183200
-117.96,34.06,2067,167300
-117.97,34.05,3656.3,162700
-117.97,34.06,4046.9,166800
-117.98,34.06,4541.7,160300
-117.97,34.06,3241.2999999999997,155500
-117.98,34.06,4027.4,160700
-117.98,34.05,3745.4,156900
-117.99,34.05,3791.7,151100
-117.97,34.05,2843.7999999999997,157600
-117.97,34.05,3166.7000000000003,158000
-117.97,34.05,3517.9,161400
-117.97,34.05,2833.2999999999997,155700
-117.98,34.05,4142.9,159800
-117.98,34.04,3472.2,154600
-117.97,34.04,4119,163300
-117.97,34.04,2519.2000000000003,157300
-117.96,34.03,3411.5,150400
-117.96,34.03,3980.3,152600
-117.95,34.03,3757.8,155800
-117.95,34.03,2736.1,145700
-117.96,34.05,4636.4,163100
-117.96,34.05,3090.3999999999996,158600
-117.95,34.05,4375,156500
-117.95,34.04,4767.9,153900
-117.96,34.04,3159.1,148300
-117.96,34.04,4795.5,158100
-117.96,34.04,4025.000000000001,146900
-117.96,34.05,3725.8,181900
-117.94,34.05,3770.8,163500
-117.94,34.04,3559.2000000000003,160200
-117.94,34.04,3840.9,163000
-117.94,34.05,3340.9,161200
-117.95,34.05,3494,154500
-117.94,34.04,3886.4,158900
-117.95,34.04,2274,150800
-117.94,34.03,3830,149000
-117.94,34.03,4052.1,151800
-117.95,34.03,3338.9,157900
-117.93,34.01,2186.3,157600
-117.93,34.01,4226.6,153800
-117.94,34.02,3871,162900
-117.95,34.02,3875,135600
-117.95,34.02,4257.799999999999,144100
-117.92,34.03,4111.799999999999,157300
-117.92,34.03,3975,162400
-117.92,34.03,3921.9,159500
-117.93,34.03,3858.1,163100
-117.93,34.03,4791.7,164500
-117.93,34.04,4934.2,181000
-117.93,34.04,4885.4,178100
-117.9,34.04,4555.4,278300
-117.9,34.05,7628.6,330400
-117.91,34.04,4632.4,168800
-117.92,34.05,4658.7,161900
-117.88,34.01,4758.9,178200
-117.88,34,3630.8,192100
-117.89,34.01,3627.5,154100
-117.9,34.01,3791.7,131100
-117.9,34.01,3970.2,141400
-117.91,34.02,3279.9,199300
-117.9,34.02,5070.4000000000005,226200
-117.91,34.02,3820.1,136200
-117.92,34.01,3375,127200
-117.98,34.04,3750,190600
-117.96,34.02,2375,133300
-117.98,34.03,2625,191100
-117.9,33.99,3443,171900
-117.92,34,3812.5,136300
-117.88,34,3937.5,187500
-117.89,33.99,4032.4,211300
-117.87,33.99,4927.1,209700
-118.01,34.05,3812.5,138000
-117.99,34.04,3185,168300
-118.02,34.04,5065,215400
-118,34.03,5257,226100
-117.98,34.02,3197.9,183900
-117.98,34.02,4465.3,193200
-117.98,34.01,5705.7,262100
-117.99,34,6698.8,382500
-118.02,34.02,5240.5,302400
-117.97,34.01,3745.9,152900
-117.97,34.01,3708.3,165500
-117.97,34,3831.9,179000
-117.97,33.99,4733.2,289900
-117.98,34,6019,324900
-117.98,33.99,7077.8,334300
-117.98,33.98,6221.7,333500
-117.99,33.98,6969.5,360400
-117.95,34,4132.799999999999,176300
-117.96,34,4403.8,186700
-117.96,34,4516.3,183800
-117.92,33.98,6155.2,362500
-117.95,33.98,5671.5999999999995,330400
-117.94,33.99,4993.2,284000
-117.95,33.99,5014.2,269900
-117.95,33.99,6797.799999999999,325000
-117.95,33.99,6849.2,332200
-117.96,33.99,5285.2,297600
-117.96,33.99,6251.7,311100
-117.97,33.99,5726.8,300300
-117.96,33.98,5740.700000000001,302200
-117.88,33.96,5546.9,265200
-117.89,33.98,2512.5,184500
-117.9,33.98,3253,186700
-117.9,33.97,5415.5,213200
-117.75,34.06,1976.2,105800
-117.75,34.06,499.9,112500
-117.74,34.06,1472.2,137500
-117.75,34.05,1720.6,107500
-117.75,34.05,2190.7999999999997,94600
-117.75,34.06,2015.6,112500
-117.75,34.06,1625,67500
-117.94,34.15,4482.1,220100
-117.95,34.16,6265.4,273800
-117.94,34.14,5411,219400
-117.95,34.14,4559.4000000000005,184500
-117.95,34.14,3038,137500
-117.96,34.14,2527.5,151700
-117.96,34.14,3766,163900
-117.96,34.14,3946.4,179600
-117.97,34.14,2601.4,150300
-117.97,34.14,3109.4,136000
-117.97,34.13,3437.5,151700
-117.98,34.14,3041.7000000000003,148000
-117.97,34.13,3477.7,144500
-117.98,34.13,4008.3,142900
-117.98,34.13,3680.6,130500
-117.97,34.17,4996.8,295000
-118,34.16,6101,311800
-118.01,34.16,5532,318500
-117.99,34.18,6525.4000000000005,365000
-117.99,34.16,4240.700000000001,262000
-118,34.16,4805.9000000000005,270600
-118,34.15,4275,256800
-118.01,34.15,3912.5,265500
-118.02,34.15,3875,280800
-118.03,34.15,4179.700000000001,486800
-118.02,34.15,3600,307400
-118.06,34.17,7241.9,410400
-118.05,34.17,5048.2,388900
-118.04,34.17,4038.5,265700
-118.04,34.18,5286.5,455400
-118.04,34.16,5958.2,350700
-118.05,34.16,4562.5,376800
-118.05,34.16,3569.4,278600
-118.06,34.16,3670.5,286500
-118.06,34.16,4821.4,362500
-118.07,34.16,4125,330000
-118.03,34.16,7161.5,484700
-118.06,34.13,3634.1,391500
-118.06,34.14,7031.5,437300
-118.03,34.14,4730.8,352200
-118.04,34.13,4645,276200
-118.04,34.15,3362.1,377200
-118.05,34.13,3735,218300
-118.06,34.13,3292,227300
-118.02,34.14,2631.6000000000004,252800
-118.02,34.13,3946.4,273600
-118.03,34.14,3072.7000000000003,242600
-118.01,34.13,4715.9000000000005,365900
-118.02,34.13,5232.9,430900
-118.02,34.13,7730.7,429000
-118.03,34.13,4958.3,445700
-118.02,34.12,6153.6,366000
-118.02,34.11,3802.9,414800
-118.02,34.12,5455.5,395100
-118.02,34.12,6578.4000000000005,408500
-118.03,34.11,6572.2,437400
-118.01,34.14,2835.2,161700
-118.01,34.14,3520,187300
-118.02,34.14,3587.8,222800
-117.99,34.15,3130.3999999999996,185600
-118,34.15,2541.7000000000003,178300
-118.01,34.15,3237.7,184100
-117.98,34.14,3633.6,235200
-117.99,34.14,2562.5,153000
-118,34.13,3284.1,167000
-118,34.14,1054.8,178100
-118,34.14,3272.3,166900
-118,34.13,3548.1,158100
-117.99,34.13,2960.5,129400
-117.99,34.12,3285.7,130100
-117.99,34.12,2539.5,139200
-118,34.12,3921.9,175000
-118,34.12,4625,173800
-118.01,34.13,4072.9,212300
-118.01,34.12,4549.1,214800
-118.01,34.12,3940,278400
-118.01,34.11,2511.4,212200
-118.01,34.11,3562.5,211600
-118.01,34.11,4213.2,212200
-118.02,34.1,4733,233700
-118.02,34.1,1968.8,226000
-118.02,34.11,4625,219000
-118.03,34.1,4423.6,233600
-118.03,34.1,2785.7,201700
-118.03,34.1,3940,223900
-118.03,34.1,2942.2000000000003,233100
-118.03,34.11,5917.5,416900
-118.04,34.11,5000,447100
-118.05,34.11,5150.9,426500
-118.04,34.13,6087.799999999999,430200
-118.04,34.12,5224.9,445200
-118.05,34.12,3550,476700
-118.06,34.12,3663.9,248100
-118.06,34.12,4566.7,271500
-118.06,34.12,4187.5,275400
-118.05,34.11,3259.6,272400
-118.06,34.11,2765.6,239500
-118.06,34.11,3085.4,248700
-118.04,34.1,4801.700000000001,273800
-118.05,34.1,4793.1,272600
-118.06,34.1,3864.6,257100
-118.06,34.1,4352.299999999999,283600
-118.06,34.1,3576.1,256700
-118.06,34.1,3699.5,260100
-118.04,34.1,4148.799999999999,235300
-118.04,34.09,4621.1,248900
-118.05,34.1,4232.1,252200
-118.05,34.1,4017.9,274300
-118.06,34.09,4062.5,262500
-118.06,34.1,4859.4,265900
-118.06,34.09,3244,258100
-118.06,34.09,4289.799999999999,251600
-118.07,34.09,2547.4,198100
-118.07,34.09,4098.7,202400
-118.08,34.09,2919.6,208800
-118.08,34.09,3722.2,207200
-118.08,34.09,3706.6,206800
-118.04,34.09,3830.4,183000
-118.04,34.08,4037,173300
-118.04,34.09,2833.2999999999997,186000
-118.05,34.09,3526.8,146400
-118.02,34.09,3428.6,191800
-118.02,34.08,3694.4,175200
-118.02,34.09,2691.7,170000
-118.03,34.09,2802.9,180900
-118.03,34.08,2446.4,169600
-118,34.1,3400.5,176300
-118.01,34.09,3609.4,179200
-118.01,34.1,3808.5,181400
-118.01,34.1,3460.9,166300
-118,34.08,3994,195300
-118.01,34.08,3653.1,166300
-118.02,34.08,2607.1,175900
-118.01,34.08,4275,173600
-118.01,34.09,3194.4,181700
-118,34.08,4646.7,185100
-118.02,34.08,2333.2999999999997,164200
-118.03,34.08,3250,159200
-118.03,34.08,2968.7999999999997,162800
-118.04,34.07,2361.1,131300
-118.05,34.08,2043.3,138800
-118.05,34.08,2725.4,143500
-118.05,34.08,2491.4,159200
-118.06,34.08,2511.8999999999996,180500
-118.06,34.08,3420.2,189100
-118.06,34.08,3256.9,201500
-118.07,34.08,3231.2,211900
-118.07,34.07,3125,207100
-118.07,34.08,2806,214600
-118.05,34.07,3237.2999999999997,183100
-118.06,34.07,2392.9,184400
-118.03,34.07,3104.2000000000003,152000
-118.03,34.06,2145.3,162100
-118.04,34.07,3812.5,174000
-118.04,34.07,2309.8,173100
-118.01,34.07,2933.3999999999996,182600
-118.01,34.06,2772.1,155400
-118.01,34.07,2255.9,166800
-118.02,34.07,2323.6,156300
-118.03,34.06,2470.6,170600
-118.03,34.06,2109.4,135200
-118.03,34.06,2487.5,157800
-118.04,34.06,2138.3,153400
-118.04,34.06,3187.5,154200
-118.04,34.06,3213.2000000000003,176100
-118.05,34.06,2178.1000000000004,174500
-118.05,34.06,2140.6,162500
-118.05,34.06,3023,142000
-118.06,34.06,2576.2999999999997,173900
-118.06,34.06,1918.9,165900
-118.07,34.07,3515.6,199300
-118.08,34.07,3290,205500
-118.07,34.06,2598.5,168600
-118.04,34.05,2657.9,156800
-118.05,34.05,3727.9,162200
-118.06,34.04,2628.8,160300
-118.03,34.06,2544.5,151400
-118.04,34.05,3053.6,137500
-118.04,34.04,3000,160600
-118.04,34.04,3500,165100
-118.05,34.04,4291.7,161200
-118.06,34.03,2375,175000
-118.02,34.06,2257.7,173800
-118.02,34.05,2556.2,156300
-118.03,34.05,2795.5,157500
-118.03,34.05,3512.9,142300
-118.01,34.05,2160.2000000000003,161700
-118.02,34.05,2361.1,167000
-118.02,34.05,3062.5,165800
-118.02,34.04,2882.1,158100
-118.07,34.17,7858.799999999999,454800
-118.07,34.17,5541.8,326100
-118.07,34.17,5705.0999999999995,326000
-118.1,34.18,7710.8,450000
-118.11,34.19,9532,483300
-118.12,34.19,8783.5,444100
-118.11,34.2,6827,359400
-118.13,34.2,6428.8,295500
-118.13,34.19,4726.9,303900
-118.13,34.21,6182.4000000000005,274100
-118.13,34.2,5662.9,234000
-118.13,34.2,4931.2,240200
-118.13,34.19,2920,242200
-118.14,34.19,4730,201000
-118.14,34.2,5095.3,207400
-118.15,34.2,3793.2,210300
-118.15,34.2,4151.799999999999,182100
-118.15,34.2,4500,184200
-118.15,34.21,5472.7,238900
-118.15,34.19,3221.6,161600
-118.15,34.19,3609.4,160700
-118.16,34.19,4250,177900
-118.16,34.2,3820.3,176000
-118.18,34.22,5984.5,241700
-118.18,34.2,8720,415900
-118.19,34.2,7419,483700
-118.2,34.21,6757.1,443900
-118.21,34.21,4773.4,450800
-118.23,34.22,5977.1,431800
-118.15,34.18,2232.8,142100
-118.15,34.17,2027.8,127500
-118.16,34.18,1893.2,136100
-118.16,34.18,2413.5,135700
-118.16,34.17,3174.1000000000004,163800
-118.17,34.18,2847.2,218800
-118.15,34.18,3312.5,154900
-118.16,34.19,2232.6000000000004,149200
-118.16,34.19,3588.7,153500
-118.17,34.18,4375,166700
-118.17,34.19,4098.5,173100
-118.13,34.19,4071.4,234000
-118.14,34.18,3516.4,226500
-118.14,34.19,3722.2,237000
-118.15,34.19,2396.7000000000003,163100
-118.1,34.18,5894,300900
-118.11,34.18,5900.9,376000
-118.12,34.18,6346.7,352700
-118.13,34.18,6422.3,310900
-118.1,34.17,4724.1,279600
-118.1,34.17,3281.2999999999997,268100
-118.11,34.17,4990,261600
-118.11,34.17,3111.5,234600
-118.12,34.18,3477.7,230600
-118.13,34.18,5830.9,309100
-118.12,34.17,2269.2000000000003,225000
-118.12,34.17,3715.9,315400
-118.13,34.17,3609.4,261500
-118.14,34.18,3968.8,175000
-118.14,34.17,4052.4,173100
-118.14,34.17,2714.7999999999997,166800
-118.14,34.18,3306.8,154400
-118.14,34.17,2300,146700
-118.15,34.18,2302.9,148800
-118.15,34.16,1289.1,181300
-118.15,34.16,2276.5,146600
-118.16,34.16,1732.1,178400
-118.16,34.17,3590.9,155400
-118.16,34.16,4151.799999999999,230700
-118.16,34.16,6070,261800
-118.16,34.15,7371.5,263000
-118.14,34.16,2575,153500
-118.14,34.15,1515.6,187500
-118.15,34.16,1692.1,162500
-118.15,34.15,2365.4,137500
-118.14,34.17,2306.2,158000
-118.14,34.16,2137.7000000000003,142300
-118.15,34.16,1688.7,148600
-118.15,34.17,1084.6,146400
-118.13,34.17,3289.8,200000
-118.14,34.16,2621.7000000000003,156300
-118.14,34.17,2720.1,205700
-118.13,34.16,2209.5,176700
-118.13,34.15,2812.5,141700
-118.14,34.15,843.8,175000
-118.14,34.16,2217.4,215400
-118.12,34.16,2863.1000000000004,188600
-118.13,34.16,2481.7,169500
-118.13,34.15,2603.8,155600
-118.12,34.15,2176.2999999999997,168800
-118.12,34.15,3011.8999999999996,171400
-118.13,34.15,3187.5,173100
-118.13,34.15,2590.3,125000
-118.12,34.17,4709.8,287900
-118.13,34.16,4000,250400
-118.13,34.16,3671.9,227900
-118.13,34.16,2566.3999999999996,215000
-118.09,34.17,4308.3,269300
-118.1,34.16,4238.6,283700
-118.1,34.17,3481.1,300500
-118.12,34.17,3041.7000000000003,222600
-118.11,34.16,5422.3,325600
-118.11,34.16,4206.5,320300
-118.11,34.16,3458.2999999999997,239900
-118.11,34.15,2617.2,196100
-118.11,34.15,3647.4,184100
-118.12,34.15,3416.7000000000003,198200
-118.12,34.16,5023.7,241900
-118.1,34.16,5327.200000000001,330200
-118.1,34.15,3009.6,199000
-118.1,34.15,2743.1,177500
-118.08,34.16,4546.1,242400
-118.09,34.15,2232.1,237500
-118.09,34.15,3556.8,205000
-118.09,34.15,4345.2,260100
-118.09,34.16,5039.3,321100
-118.07,34.16,6476.0999999999995,397500
-118.07,34.16,4214.299999999999,369400
-118.07,34.15,3408.7000000000003,209200
-118.07,34.14,3375,260400
-118.08,34.14,3172.8999999999996,218700
-118.08,34.14,6115.9,470800
-118.08,34.14,3880,281100
-118.09,34.14,5337.7,373800
-118.09,34.15,2800.7,210900
-118.1,34.14,3580.4,324400
-118.11,34.14,6094.8,358700
-118.1,34.14,3657.2,213200
-118.11,34.14,4132.4,434800
-118.12,34.14,5869.2,490400
-118.12,34.14,3103.2999999999997,217900
-118.13,34.13,4830.4,493200
-118.13,34.14,3453.1,210900
-118.13,34.14,3264.3,163900
-118.14,34.14,3699.7,225000
-118.14,34.14,2951.1,282300
-118.15,34.14,3875,258300
-118.15,34.14,2300,55000
-118.15,34.14,1625,187500
-118.18,34.13,7921.299999999999,477800
-118.18,34.13,6195.299999999999,363000
-118.18,34.14,7711.6,360900
-118.15,34.13,4734.4,314700
-118.14,34.13,4916.7,251100
-118.14,34.13,5107.2,479700
-118.15,34.13,3638.9,215000
-118.08,34.13,5954.6,396700
-118.08,34.12,5506.700000000001,325000
-118.09,34.12,5453.5999999999995,342700
-118.09,34.12,5615.2,359900
-118.07,34.13,3301,251200
-118.08,34.13,3567.1,228500
-118.07,34.12,4113.6,279900
-118.07,34.12,4231.200000000001,272600
-118.08,34.12,3682.7,264100
-118.08,34.12,4243.4000000000005,270500
-118.07,34.11,5073.5999999999995,270700
-118.07,34.11,3157.6,225000
-118.08,34.11,3946.4,257200
-118.08,34.11,5592.4,285300
-118.08,34.1,3081.9,214600
-118.09,34.11,4644.2,316800
-118.09,34.11,6507.799999999999,414800
-118.1,34.1,3750,280000
-118.1,34.11,6706,351400
-118.11,34.11,6709.9000000000005,352200
-118.11,34.1,5250.3,292900
-118.12,34.11,5213.0999999999995,359600
-118.12,34.1,4055.6,282600
-118.12,34.1,4234.4,306300
-118.13,34.1,2566.3,197500
-118.13,34.09,2781.6,188200
-118.13,34.1,3110.3,214100
-118.14,34.09,2918,208700
-118.13,34.11,4825,351100
-118.13,34.1,3197.5,252400
-118.14,34.1,2891.9,258400
-118.14,34.11,5229.2,444500
-118.15,34.1,3948.5,419100
-118.15,34.11,7411.1,469100
-118.15,34.11,3789.5,364800
-118.15,34.11,4298.0999999999995,352800
-118.15,34.12,3842.7,319700
-118.15,34.12,3852.9,350000
-118.15,34.12,3401.8,204500
-118.15,34.12,6019.9,500000
-118.16,34.12,5416.5,435100
-118.17,34.12,4294.4000000000005,354700
-118.15,34.11,3587.5,309300
-118.15,34.1,3455.9,364900
-118.16,34.11,4166.1,364400
-118.16,34.11,3723.5,263600
-118.17,34.11,3640.6,278900
-118.17,34.11,4967.6,381400
-118.17,34.1,8058,477300
-118.14,34.1,3108,231000
-118.15,34.09,2806.2,192800
-118.15,34.09,4430.6,225800
-118.16,34.09,3120.4,224000
-118.15,34.1,3121.1000000000004,229300
-118.15,34.08,3125,205600
-118.15,34.08,3398.8,199200
-118.14,34.09,2748.3,218800
-118.14,34.09,2850,219000
-118.14,34.08,2703.6,170000
-118.14,34.08,2346.4,191700
-118.14,34.08,2940.5,217800
-118.14,34.07,3665,220400
-118.11,34.1,3322.9,226600
-118.12,34.09,3230.7000000000003,188400
-118.13,34.09,3007.8,191700
-118.13,34.09,2221.4,219000
-118.13,34.08,2575,228400
-118.09,34.1,2743.6,201700
-118.1,34.1,2655.3,183100
-118.09,34.09,2346.2000000000003,188500
-118.1,34.09,4283.299999999999,258000
-118.1,34.1,3810,234600
-118.11,34.1,3380.1,192500
-118.1,34.1,2340,210900
-118.07,34.1,3437.5,259800
-118.07,34.09,3608.3,212000
-118.07,34.1,3236.1,187500
-118.07,34.1,3351.2,214100
-118.08,34.1,3531.2999999999997,213200
-118.09,34.1,3669.6,210400
-118.08,34.08,3921.9,205200
-118.08,34.08,2968.7999999999997,211400
-118.09,34.09,3012.5,224000
-118.09,34.08,2690.1000000000004,235600
-118.09,34.08,3035.7,206000
-118.09,34.08,3160.7,218300
-118.1,34.09,4875,227300
-118.1,34.08,2543,208100
-118.1,34.08,2688.4,204600
-118.1,34.09,3890.6,238300
-118.11,34.08,3396.6,243200
-118.11,34.08,3342.1,201000
-118.11,34.08,4544.6,244800
-118.11,34.07,5271.9,244400
-118.12,34.09,2698.1000000000004,208000
-118.12,34.08,5303.200000000001,245700
-118.12,34.08,3158.3,268200
-118.13,34.08,2671.6000000000004,227100
-118.12,34.08,3000,253900
-118.13,34.08,2578.7,223000
-118.12,34.08,3234.4,234900
-118.13,34.07,3085,220500
-118.12,34.07,3059.2000000000003,212500
-118.12,34.07,2025,215600
-118.12,34.06,2226.1000000000004,211800
-118.13,34.06,1187.5,183900
-118.13,34.07,2366.4,192200
-118.12,34.06,2459.9,181600
-118.11,34.07,2339.3,202300
-118.11,34.06,2322.4,192300
-118.14,34.07,4190.2,235000
-118.14,34.06,3785.7,245700
-118.14,34.06,4756.9,253800
-118.15,34.07,3287.5,234400
-118.15,34.07,2434.8,220700
-118.16,34.07,3864.4,241500
-118.16,34.07,3636.4,254600
-118.15,34.07,3125,242700
-118.15,34.06,3505,204300
-118.16,34.06,6150.9,315100
-118.16,34.06,5828,301100
-118.14,34.05,3411.7999999999997,341100
-118.15,34.05,3508.9,305800
-118.15,34.05,3847.2,293300
-118.13,34.06,2867.2,198500
-118.14,34.06,3390.6,237200
-118.13,34.05,3953.1,268400
-118.14,34.05,3875,236400
-118.12,34.06,2532.1,197200
-118.12,34.06,2428.6,233300
-118.12,34.06,3189.2,214700
-118.11,34.06,2106.1,214700
-118.11,34.06,2822.9,163700
-118.11,34.06,2976.4,160300
-118.09,34.07,2593.7999999999997,199300
-118.09,34.07,3257.8,184200
-118.1,34.08,2500,182100
-118.1,34.07,2596.4,176800
-118.11,34.07,3308.8,186600
-118.1,34.07,2493.1,170300
-118.1,34.07,2510.4,185000
-118.09,34.07,3175,170800
-118.1,34.07,2250,203700
-118.09,34.07,3034.7,183200
-118.09,34.07,2342.4,188500
-118.09,34.06,2609.4,179400
-118.09,34.06,2629,171600
-118.08,34.04,4722.2,185100
-118.09,34.06,2208.2999999999997,185600
-118.1,34.06,2952.4,178800
-118.1,34.06,3250,179200
-118.11,34.06,2548.8,187500
-118.09,34.05,3535.7,199000
-118.1,34.05,3756,183300
-118.1,34.05,2913,152300
-118.09,34.04,3651.2,168500
-118.09,34.04,6438.5,272600
-118.11,34.05,5994.1,266700
-118.11,34.04,5244.6,258000
-118.12,34.05,3662.5,247600
-118.12,34.04,5921.4000000000005,254900
-118.13,34.04,3583.2999999999997,227300
-118.13,34.04,3108.2999999999997,220500
-118.14,34.03,4137.5,211500
-118.15,34.04,2194.4,203300
-118.14,34.04,3321.4,209300
-118.14,34.04,3710.9,198800
-118.14,34.04,2614.6,243200
-118.11,34.03,3527.2000000000003,213700
-118.13,34.04,4364.6,211400
-118.12,34.04,4579.5,235300
-118.12,34.04,4093.8,246900
-117.95,33.95,6818.9000000000005,379300
-117.97,33.96,7247.200000000001,441900
-117.98,33.95,6189.8,282400
-117.98,33.94,5285.1,258800
-118,33.95,6810.9000000000005,401000
-118.01,33.95,5086.1,296700
-118,33.96,9154.1,453800
-118.05,34.02,2125,375000
-118.03,34.01,6231.9000000000005,403700
-118.06,34.02,5255.7,188800
-118.06,34.01,3909.1,155100
-118.07,34.01,3798.6,171000
-118.07,34.01,3237.5,176800
-118.08,34.01,3486.1,158100
-118.07,34,2630,143800
-118.08,34,2910.7,150900
-118.08,34.01,2596.9,150200
-118.08,34.02,2932.1000000000004,144200
-118.08,34.01,2767.9,176400
-118.08,34.01,3203.1,147600
-118.09,34.01,3546.9,150600
-118.09,34.01,2072.9,114100
-118.09,34.01,4333.3,149500
-118.09,34,3045,160600
-118.09,34,4145.8,162500
-118.09,33.99,3692,172600
-118.1,33.99,3687.5,175200
-118.1,33.99,3430.6,162500
-118.1,33.99,2720.2000000000003,190300
-118.08,33.98,4067.7,165800
-118.08,33.98,3603.3,157800
-118.09,33.98,3500,160700
-118.09,33.99,3575.7,177900
-118.08,33.99,3619.6,170700
-118.08,33.99,2500,162000
-118.08,33.99,2815.2,163900
-118.08,34,981.7,166300
-118.07,33.99,4559.5,164900
-118.07,33.99,3057.7000000000003,163300
-118.07,33.99,3250,153300
-118.06,33.98,3356.2,169200
-118.06,33.98,4220.6,178000
-118.06,33.98,5438.1,186900
-118.06,33.98,2958.2999999999997,172600
-118.06,33.98,4726.6,177600
-118.06,34,3924.3,219800
-118.07,34,4105.8,167300
-118.05,33.99,5193,263400
-118.04,33.99,3235.9,198600
-118.05,33.99,3732.8,182400
-118.06,33.99,4375,186200
-118.06,33.99,3783.3,166100
-118.06,33.99,3361.1,174400
-118.06,33.99,4547.799999999999,188000
-118.04,33.98,3000,163200
-118.05,33.98,2014.7,137500
-118.05,33.98,2831.1000000000004,155300
-118.04,34,5198.5,279200
-118.03,33.99,3431.2,243800
-118.03,33.98,2757.8,236800
-118.04,33.98,2625,163300
-118.04,33.98,1968.8,165600
-118.04,33.98,2318.2,182100
-118.04,33.99,3647.5,197100
-118.02,33.98,8667.7,332700
-118.03,33.97,3827.5,238500
-118.02,33.97,6148,313800
-118.01,33.97,6064.8,290800
